0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00
6.000000000000000888e-01,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00
1.200000000000000178e+00,0.000000000000000000e+00
1.300000000000000044e+00,0.000000000000000000e+00
1.400000000000000133e+00,0.000000000000000000e+00
1.500000000000000000e+00,0.000000000000000000e+00
1.600000000000000089e+00,0.000000000000000000e+00
1.700000000000000178e+00,0.000000000000000000e+00
1.800000000000000044e+00,0.000000000000000000e+00
1.900000000000000133e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000089e+00,0.000000000000000000e+00
2.200000000000000178e+00,0.000000000000000000e+00
2.300000000000000266e+00,0.000000000000000000e+00
2.400000000000000355e+00,0.000000000000000000e+00
2.500000000000000000e+00,0.000000000000000000e+00
2.600000000000000089e+00,0.000000000000000000e+00
2.700000000000000178e+00,0.000000000000000000e+00
2.800000000000000266e+00,0.000000000000000000e+00
2.900000000000000355e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,0.000000000000000000e+00
3.200000000000000178e+00,0.000000000000000000e+00
3.300000000000000266e+00,0.000000000000000000e+00
3.400000000000000355e+00,0.000000000000000000e+00
3.500000000000000000e+00,0.000000000000000000e+00
3.600000000000000089e+00,0.000000000000000000e+00
3.700000000000000178e+00,0.000000000000000000e+00
3.800000000000000266e+00,0.000000000000000000e+00
3.900000000000000355e+00,0.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000533e+00,0.000000000000000000e+00
4.200000000000000178e+00,0.000000000000000000e+00
4.299999999999999822e+00,0.000000000000000000e+00
4.400000000000000355e+00,0.000000000000000000e+00
4.500000000000000000e+00,0.000000000000000000e+00
4.600000000000000533e+00,0.000000000000000000e+00
4.700000000000000178e+00,0.000000000000000000e+00
4.800000000000000711e+00,0.000000000000000000e+00
4.900000000000000355e+00,0.000000000000000000e+00
5.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000533e+00,0.000000000000000000e+00
5.200000000000000178e+00,0.000000000000000000e+00
5.300000000000000711e+00,0.000000000000000000e+00
5.400000000000000355e+00,0.000000000000000000e+00
5.500000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e+00,0.000000000000000000e+00
5.700000000000000178e+00,0.000000000000000000e+00
5.800000000000000711e+00,0.000000000000000000e+00
5.900000000000000355e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000533e+00,0.000000000000000000e+00
6.200000000000000178e+00,0.000000000000000000e+00
6.300000000000000711e+00,0.000000000000000000e+00
6.400000000000000355e+00,0.000000000000000000e+00
6.500000000000000000e+00,0.000000000000000000e+00
6.600000000000000533e+00,0.000000000000000000e+00
6.700000000000000178e+00,0.000000000000000000e+00
6.800000000000000711e+00,0.000000000000000000e+00
6.900000000000000355e+00,0.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000533e+00,0.000000000000000000e+00
7.200000000000000178e+00,0.000000000000000000e+00
7.300000000000000711e+00,0.000000000000000000e+00
7.400000000000000355e+00,0.000000000000000000e+00
7.500000000000000000e+00,0.000000000000000000e+00
7.600000000000000533e+00,-6.433489913155297018e+02
7.700000000000000178e+00,-7.396419079117233650e+02
7.800000000000000711e+00,-8.388932225806647693e+02
7.900000000000000355e+00,-9.446681933961048117e+02
8.000000000000000000e+00,-1.053998327725704257e+03
8.099999999999999645e+00,-1.193450553333556172e+03
8.200000000000001066e+00,-1.369921425583203018e+03
8.300000000000000711e+00,-1.543497717315749696e+03
8.400000000000000355e+00,-1.778406404251625872e+03
8.500000000000000000e+00,-2.006882793655986234e+03
8.599999999999999645e+00,-2.195001794894423711e+03
8.700000000000001066e+00,-2.491611523094830773e+03
8.800000000000000711e+00,-2.867624609791905186e+03
8.900000000000000355e+00,-3.317157096894054575e+03
9.000000000000000000e+00,-3.718593644329719609e+03
9.099999999999999645e+00,-4.374677147079771203e+03
9.200000000000001066e+00,-5.232637128142176152e+03
9.300000000000000711e+00,-6.075153019365915497e+03
9.400000000000000355e+00,-7.236150911479350725e+03
9.500000000000000000e+00,-8.749589038427726337e+03
9.600000000000001421e+00,-1.033467979564366760e+04
9.700000000000001066e+00,-1.235529974285858771e+04
9.800000000000000711e+00,-1.491557477072203255e+04
9.900000000000000355e+00,-1.875307946567676481e+04
1.000000000000000000e+01,-2.374664133112152558e+04
1.010000000000000142e+01,-3.030833244986454156e+04
1.020000000000000107e+01,-3.978755620366092626e+04
1.030000000000000071e+01,-5.361258748769300291e+04
1.040000000000000036e+01,-7.415785152979330451e+04
1.050000000000000000e+01,-1.006832681742980349e+05
1.060000000000000142e+01,-1.319593669156684773e+05
1.070000000000000107e+01,-1.662767825227714784e+05
1.080000000000000071e+01,-2.051699369096648879e+05
1.090000000000000036e+01,-2.512565654004207754e+05
1.100000000000000000e+01,-3.143085180433443747e+05
1.110000000000000142e+01,-4.240547259761293535e+05
1.120000000000000107e+01,-6.197737916006402811e+05
1.130000000000000071e+01,-8.783848391319407383e+05
1.140000000000000036e+01,-7.457725151956261834e+05
1.150000000000000000e+01,-6.099219686599595007e+05
1.160000000000000142e+01,-5.379272297365079867e+05
1.170000000000000107e+01,-6.007087118051280268e+05
1.180000000000000071e+01,-8.427516041398275411e+05
1.190000000000000036e+01,-8.318143767650907394e+05
1.200000000000000000e+01,-8.233980091221631737e+05
1.210000000000000142e+01,-8.546103407592783915e+05
1.220000000000000107e+01,-1.022730480707859504e+06
1.230000000000000071e+01,-1.202814877668417990e+06
1.240000000000000036e+01,-1.308601993355088402e+06
1.250000000000000000e+01,-1.328674059729368193e+06
1.260000000000000142e+01,-1.635032129793558270e+06
1.270000000000000107e+01,-1.939177006955363322e+06
1.280000000000000071e+01,-2.201458356127395295e+06
1.290000000000000036e+01,-2.624911388033693656e+06
1.300000000000000000e+01,-5.624380195547411218e+06
1.310000000000000142e+01,-6.669355798430545256e+06
1.320000000000000107e+01,-1.646778184043885395e+07
1.330000000000000071e+01,-2.485255110399044352e+05
1.340000000000000036e+01,-4.619573831795350270e+04
1.350000000000000000e+01,-3.284974914898251154e+04
1.360000000000000142e+01,-3.419312455832521664e+04
1.370000000000000107e+01,-4.289492883383301523e+04
1.380000000000000071e+01,-2.161929089673339695e+04
1.390000000000000036e+01,-2.651145144582767534e+04
1.400000000000000000e+01,-3.786905259761827620e+04
1.410000000000000142e+01,-1.280867399267220935e+04
1.420000000000000107e+01,-1.431530690992014570e+04
1.430000000000000071e+01,0.000000000000000000e+00
1.440000000000000036e+01,0.000000000000000000e+00
1.450000000000000000e+01,0.000000000000000000e+00
1.460000000000000142e+01,0.000000000000000000e+00
1.470000000000000107e+01,0.000000000000000000e+00
1.480000000000000071e+01,0.000000000000000000e+00
1.490000000000000036e+01,0.000000000000000000e+00
1.500000000000000000e+01,0.000000000000000000e+00
1.510000000000000142e+01,0.000000000000000000e+00
1.520000000000000107e+01,0.000000000000000000e+00
1.530000000000000071e+01,0.000000000000000000e+00
1.540000000000000036e+01,0.000000000000000000e+00
1.550000000000000000e+01,0.000000000000000000e+00
1.560000000000000142e+01,0.000000000000000000e+00
1.570000000000000107e+01,0.000000000000000000e+00
1.580000000000000071e+01,0.000000000000000000e+00
1.590000000000000036e+01,0.000000000000000000e+00
1.600000000000000000e+01,0.000000000000000000e+00
1.610000000000000142e+01,0.000000000000000000e+00
1.619999999999999929e+01,0.000000000000000000e+00
